nohup: ignoring input
###training start~~~~
hash_gan.py:285: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[5](1186/58368): Loss_D: 189.8869629 Loss_G: 0.3560
===> Epoch[5](1187/58368): Loss_D: 189.1913757 Loss_G: 0.3556
===> Epoch[5](1188/58368): Loss_D: 186.4473419 Loss_G: 0.3567
===> Epoch[5](1189/58368): Loss_D: 194.4613953 Loss_G: 0.3568
===> Epoch[5](1190/58368): Loss_D: 201.7795410 Loss_G: 0.3568
===> Epoch[5](1191/58368): Loss_D: 187.1079712 Loss_G: 0.3563
===> Epoch[5](1192/58368): Loss_D: 189.2561646 Loss_G: 0.3558
===> Epoch[5](1193/58368): Loss_D: 192.9315491 Loss_G: 0.3582
===> Epoch[5](1194/58368): Loss_D: 197.5141602 Loss_G: 0.3561
===> Epoch[5](1195/58368): Loss_D: 188.7558746 Loss_G: 0.3554
===> Epoch[5](1196/58368): Loss_D: 192.8843079 Loss_G: 0.3559
===> Epoch[5](1197/58368): Loss_D: 190.2906494 Loss_G: 0.3560
===> Epoch[5](1198/58368): Loss_D: 189.1829681 Loss_G: 0.3558
===> Epoch[5](1199/58368): Loss_D: 191.6593018 Loss_G: 0.3562
===> Epoch[5](1200/58368): Loss_D: 191.3613281 Loss_G: 0.3578
===> Epoch[5](1201/58368): Loss_D: 188.8356476 Loss_G: 0.3555
===> Epoch[5](1202/58368): Loss_D: 196.3955994 Loss_G: 0.3565
===> Epoch[5](1203/58368): Loss_D: 194.1891479 Loss_G: 0.3550
===> Epoch[5](1204/58368): Loss_D: 193.9111481 Loss_G: 0.3548
===> Epoch[5](1205/58368): Loss_D: 193.0877838 Loss_G: 0.3575
===> Epoch[5](1206/58368): Loss_D: 193.2318573 Loss_G: 0.3565
===> Epoch[5](1207/58368): Loss_D: 194.1966095 Loss_G: 0.3571
===> Epoch[5](1208/58368): Loss_D: 190.1983795 Loss_G: 0.3566
===> Epoch[5](1209/58368): Loss_D: 190.2163391 Loss_G: 0.3554
===> Epoch[5](1210/58368): Loss_D: 187.7848969 Loss_G: 0.3554
===> Epoch[5](1211/58368): Loss_D: 194.4274139 Loss_G: 0.3553
===> Epoch[5](1212/58368): Loss_D: 193.3030548 Loss_G: 0.3574
===> Epoch[5](1213/58368): Loss_D: 195.0959167 Loss_G: 0.3570
===> Epoch[5](1214/58368): Loss_D: 193.1621857 Loss_G: 0.3554
===> Epoch[5](1215/58368): Loss_D: 185.0377350 Loss_G: 0.3551
===> Epoch[5](1216/58368): Loss_D: 189.7225647 Loss_G: 0.3563
===> Epoch[5](1217/58368): Loss_D: 192.6778564 Loss_G: 0.3559
===> Epoch[5](1218/58368): Loss_D: 192.1907959 Loss_G: 0.3563
===> Epoch[5](1219/58368): Loss_D: 194.3288879 Loss_G: 0.3576
===> Epoch[5](1220/58368): Loss_D: 195.2795563 Loss_G: 0.3566
===> Epoch[5](1221/58368): Loss_D: 191.8217010 Loss_G: 0.3568
===> Epoch[5](1222/58368): Loss_D: 188.6432343 Loss_G: 0.3543
===> Epoch[5](1223/58368): Loss_D: 193.7897034 Loss_G: 0.3558
===> Epoch[5](1224/58368): Loss_D: 198.1935425 Loss_G: 0.3547
===> Epoch[5](1225/58368): Loss_D: 191.7129974 Loss_G: 0.3557
===> Epoch[5](1226/58368): Loss_D: 190.9613953 Loss_G: 0.3568
===> Epoch[5](1227/58368): Loss_D: 189.6604156 Loss_G: 0.3558
===> Epoch[5](1228/58368): Loss_D: 192.1243134 Loss_G: 0.3566
===> Epoch[5](1229/58368): Loss_D: 184.2574158 Loss_G: 0.3557
===> Epoch[5](1230/58368): Loss_D: 184.4415588 Loss_G: 0.3548
===> Epoch[5](1231/58368): Loss_D: 190.1082611 Loss_G: 0.3548
===> Epoch[5](1232/58368): Loss_D: 186.9172211 Loss_G: 0.3570
===> Epoch[5](1233/58368): Loss_D: 186.0045929 Loss_G: 0.3548
===> Epoch[5](1234/58368): Loss_D: 197.9705505 Loss_G: 0.3556
===> Epoch[5](1235/58368): Loss_D: 189.1139526 Loss_G: 0.3562
===> Epoch[5](1236/58368): Loss_D: 194.6898499 Loss_G: 0.3556
===> Epoch[5](1237/58368): Loss_D: 194.9871826 Loss_G: 0.3551
===> Epoch[5](1238/58368): Loss_D: 191.0307770 Loss_G: 0.3554
===> Epoch[5](1239/58368): Loss_D: 189.1789551 Loss_G: 0.3544
===> Epoch[5](1240/58368): Loss_D: 190.7363281 Loss_G: 0.3554
===> Epoch[5](1241/58368): Loss_D: 197.7479706 Loss_G: 0.3567
===> Epoch[5](1242/58368): Loss_D: 188.7162781 Loss_G: 0.3555
===> Epoch[5](1243/58368): Loss_D: 188.5534363 Loss_G: 0.3562
===> Epoch[5](1244/58368): Loss_D: 192.2820435 Loss_G: 0.3564
===> Epoch[5](1245/58368): Loss_D: 188.0176086 Loss_G: 0.3565
===> Epoch[5](1246/58368): Loss_D: 185.4627838 Loss_G: 0.3551
===> Epoch[5](1247/58368): Loss_D: 194.4521637 Loss_G: 0.3581
===> Epoch[5](1248/58368): Loss_D: 191.0765533 Loss_G: 0.3541
===> Epoch[5](1249/58368): Loss_D: 190.3537598 Loss_G: 0.3563
===> Epoch[5](1250/58368): Loss_D: 187.5813141 Loss_G: 0.3561
===> Epoch[5](1251/58368): Loss_D: 187.3061066 Loss_G: 0.3552
===> Epoch[5](1252/58368): Loss_D: 196.7516937 Loss_G: 0.3570
===> Epoch[5](1253/58368): Loss_D: 183.6901398 Loss_G: 0.3547
===> Epoch[5](1254/58368): Loss_D: 191.5988617 Loss_G: 0.3554
===> Epoch[5](1255/58368): Loss_D: 189.3791962 Loss_G: 0.3556
===> Epoch[5](1256/58368): Loss_D: 190.1436615 Loss_G: 0.3557
===> Epoch[5](1257/58368): Loss_D: 190.2783051 Loss_G: 0.3559
===> Epoch[5](1258/58368): Loss_D: 194.2614899 Loss_G: 0.3556
===> Epoch[5](1259/58368): Loss_D: 190.1177368 Loss_G: 0.3559
===> Epoch[5](1260/58368): Loss_D: 186.2684174 Loss_G: 0.3550
===> Epoch[5](1261/58368): Loss_D: 186.3524780 Loss_G: 0.3560
===> Epoch[5](1262/58368): Loss_D: 190.6286163 Loss_G: 0.3566
===> Epoch[5](1263/58368): Loss_D: 187.8495941 Loss_G: 0.3547
===> Epoch[5](1264/58368): Loss_D: 192.4975128 Loss_G: 0.3554
===> Epoch[5](1265/58368): Loss_D: 192.6099243 Loss_G: 0.3542
===> Epoch[5](1266/58368): Loss_D: 187.4479370 Loss_G: 0.3549
===> Epoch[5](1267/58368): Loss_D: 181.7352600 Loss_G: 0.3559
===> Epoch[5](1268/58368): Loss_D: 190.5167542 Loss_G: 0.3556
===> Epoch[5](1269/58368): Loss_D: 189.3306580 Loss_G: 0.3560
===> Epoch[5](1270/58368): Loss_D: 182.4886475 Loss_G: 0.3538
===> Epoch[5](1271/58368): Loss_D: 195.2074585 Loss_G: 0.3558
===> Epoch[5](1272/58368): Loss_D: 185.0644836 Loss_G: 0.3540
===> Epoch[5](1273/58368): Loss_D: 195.6353455 Loss_G: 0.3559
===> Epoch[5](1274/58368): Loss_D: 191.3833923 Loss_G: 0.3565
===> Epoch[5](1275/58368): Loss_D: 192.0389557 Loss_G: 0.3558
===> Epoch[5](1276/58368): Loss_D: 190.3840332 Loss_G: 0.3563
===> Epoch[5](1277/58368): Loss_D: 190.8331909 Loss_G: 0.3565
===> Epoch[5](1278/58368): Loss_D: 191.3984070 Loss_G: 0.3566
===> Epoch[5](1279/58368): Loss_D: 191.6211700 Loss_G: 0.3558
===> Epoch[5](1280/58368): Loss_D: 192.9776459 Loss_G: 0.3542
===> Epoch[5](1281/58368): Loss_D: 193.5361023 Loss_G: 0.3558
===> Epoch[5](1282/58368): Loss_D: 179.2136841 Loss_G: 0.3537
===> Epoch[5](1283/58368): Loss_D: 185.4386597 Loss_G: 0.3562
===> Epoch[5](1284/58368): Loss_D: 190.0277252 Loss_G: 0.3566
===> Epoch[5](1285/58368): Loss_D: 185.6094971 Loss_G: 0.3557
===> Epoch[5](1286/58368): Loss_D: 189.0218201 Loss_G: 0.3560
===> Epoch[5](1287/58368): Loss_D: 198.4706421 Loss_G: 0.3561
===> Epoch[5](1288/58368): Loss_D: 183.5672455 Loss_G: 0.3562
===> Epoch[5](1289/58368): Loss_D: 192.1090393 Loss_G: 0.3542
===> Epoch[5](1290/58368): Loss_D: 183.4321289 Loss_G: 0.3553
===> Epoch[5](1291/58368): Loss_D: 194.0560303 Loss_G: 0.3559
===> Epoch[5](1292/58368): Loss_D: 194.0474548 Loss_G: 0.3555
===> Epoch[5](1293/58368): Loss_D: 188.8152008 Loss_G: 0.3544
===> Epoch[5](1294/58368): Loss_D: 192.5083313 Loss_G: 0.3548
===> Epoch[5](1295/58368): Loss_D: 188.2219696 Loss_G: 0.3551
===> Epoch[5](1296/58368): Loss_D: 194.4472961 Loss_G: 0.3556
===> Epoch[5](1297/58368): Loss_D: 185.8842010 Loss_G: 0.3559
===> Epoch[5](1298/58368): Loss_D: 193.8919220 Loss_G: 0.3571
===> Epoch[5](1299/58368): Loss_D: 192.3641205 Loss_G: 0.3552
===> Epoch[5](1300/58368): Loss_D: 193.0672302 Loss_G: 0.3546
===> Epoch[5](1301/58368): Loss_D: 176.4955139 Loss_G: 0.3547
===> Epoch[5](1302/58368): Loss_D: 188.7097015 Loss_G: 0.3550
===> Epoch[5](1303/58368): Loss_D: 183.8838806 Loss_G: 0.3541
===> Epoch[5](1304/58368): Loss_D: 187.6038513 Loss_G: 0.3551
===> Epoch[5](1305/58368): Loss_D: 191.1711731 Loss_G: 0.3573
===> Epoch[5](1306/58368): Loss_D: 198.6403656 Loss_G: 0.3558
===> Epoch[5](1307/58368): Loss_D: 191.8057098 Loss_G: 0.3554
===> Epoch[5](1308/58368): Loss_D: 191.1166382 Loss_G: 0.3569
===> Epoch[5](1309/58368): Loss_D: 186.3588409 Loss_G: 0.3548
===> Epoch[5](1310/58368): Loss_D: 187.8488770 Loss_G: 0.3556
===> Epoch[5](1311/58368): Loss_D: 188.4155426 Loss_G: 0.3564
===> Epoch[5](1312/58368): Loss_D: 188.5219727 Loss_G: 0.3548
===> Epoch[5](1313/58368): Loss_D: 190.6750183 Loss_G: 0.3562
===> Epoch[5](1314/58368): Loss_D: 182.5162354 Loss_G: 0.3552
===> Epoch[5](1315/58368): Loss_D: 187.5301666 Loss_G: 0.3551
===> Epoch[5](1316/58368): Loss_D: 185.5121307 Loss_G: 0.3559
===> Epoch[5](1317/58368): Loss_D: 193.6792450 Loss_G: 0.3554
===> Epoch[5](1318/58368): Loss_D: 193.7711639 Loss_G: 0.3556
===> Epoch[5](1319/58368): Loss_D: 190.6283722 Loss_G: 0.3558
===> Epoch[5](1320/58368): Loss_D: 196.7053375 Loss_G: 0.3555
===> Epoch[5](1321/58368): Loss_D: 192.2795563 Loss_G: 0.3553
===> Epoch[5](1322/58368): Loss_D: 184.5116425 Loss_G: 0.3538
===> Epoch[5](1323/58368): Loss_D: 185.6501465 Loss_G: 0.3550
===> Epoch[5](1324/58368): Loss_D: 190.5171051 Loss_G: 0.3564
===> Epoch[5](1325/58368): Loss_D: 187.6815796 Loss_G: 0.3545
===> Epoch[5](1326/58368): Loss_D: 183.0061340 Loss_G: 0.3539
===> Epoch[5](1327/58368): Loss_D: 190.0679474 Loss_G: 0.3553
===> Epoch[5](1328/58368): Loss_D: 194.2751923 Loss_G: 0.3557
===> Epoch[5](1329/58368): Loss_D: 190.7956696 Loss_G: 0.3555
===> Epoch[5](1330/58368): Loss_D: 187.0127563 Loss_G: 0.3537
===> Epoch[5](1331/58368): Loss_D: 190.1587524 Loss_G: 0.3561
===> Epoch[5](1332/58368): Loss_D: 184.4696808 Loss_G: 0.3555
===> Epoch[5](1333/58368): Loss_D: 190.0467529 Loss_G: 0.3553
===> Epoch[5](1334/58368): Loss_D: 192.4174652 Loss_G: 0.3550
===> Epoch[5](1335/58368): Loss_D: 188.0254364 Loss_G: 0.3548
===> Epoch[5](1336/58368): Loss_D: 188.6901398 Loss_G: 0.3538
===> Epoch[5](1337/58368): Loss_D: 185.0469208 Loss_G: 0.3541
===> Epoch[5](1338/58368): Loss_D: 188.4622803 Loss_G: 0.3553
===> Epoch[5](1339/58368): Loss_D: 189.9508362 Loss_G: 0.3554
===> Epoch[5](1340/58368): Loss_D: 189.4646606 Loss_G: 0.3551
===> Epoch[5](1341/58368): Loss_D: 193.3246155 Loss_G: 0.3548
===> Epoch[5](1342/58368): Loss_D: 186.6684723 Loss_G: 0.3534
===> Epoch[5](1343/58368): Loss_D: 182.8112183 Loss_G: 0.3543
===> Epoch[5](1344/58368): Loss_D: 192.0298157 Loss_G: 0.3556
===> Epoch[5](1345/58368): Loss_D: 191.0432434 Loss_G: 0.3565
===> Epoch[5](1346/58368): Loss_D: 192.8376160 Loss_G: 0.3566
===> Epoch[5](1347/58368): Loss_D: 185.7677155 Loss_G: 0.3547
===> Epoch[5](1348/58368): Loss_D: 192.7707977 Loss_G: 0.3556
===> Epoch[5](1349/58368): Loss_D: 188.1172638 Loss_G: 0.3552
===> Epoch[5](1350/58368): Loss_D: 189.6355438 Loss_G: 0.3545
===> Epoch[5](1351/58368): Loss_D: 182.5548706 Loss_G: 0.3542
===> Epoch[5](1352/58368): Loss_D: 186.4754181 Loss_G: 0.3553
===> Epoch[5](1353/58368): Loss_D: 192.3616943 Loss_G: 0.3546
===> Epoch[5](1354/58368): Loss_D: 188.9248657 Loss_G: 0.3550
===> Epoch[5](1355/58368): Loss_D: 186.7572632 Loss_G: 0.3562
===> Epoch[5](1356/58368): Loss_D: 189.1228790 Loss_G: 0.3548
===> Epoch[5](1357/58368): Loss_D: 190.3271637 Loss_G: 0.3546
===> Epoch[5](1358/58368): Loss_D: 190.9492798 Loss_G: 0.3557
===> Epoch[5](1359/58368): Loss_D: 183.4010010 Loss_G: 0.3548
===> Epoch[5](1360/58368): Loss_D: 181.7309723 Loss_G: 0.3546
===> Epoch[5](1361/58368): Loss_D: 195.5135956 Loss_G: 0.3554
===> Epoch[5](1362/58368): Loss_D: 187.0378113 Loss_G: 0.3555
===> Epoch[5](1363/58368): Loss_D: 192.6608734 Loss_G: 0.3559
===> Epoch[5](1364/58368): Loss_D: 189.8203125 Loss_G: 0.3533
===> Epoch[5](1365/58368): Loss_D: 187.6698608 Loss_G: 0.3556
===> Epoch[5](1366/58368): Loss_D: 190.3399658 Loss_G: 0.3553
===> Epoch[5](1367/58368): Loss_D: 201.4591217 Loss_G: 0.3526
===> Epoch[6](1368/58368): Loss_D: 192.6682129 Loss_G: 0.3562
===> Epoch[6](1369/58368): Loss_D: 185.8804474 Loss_G: 0.3543
===> Epoch[6](1370/58368): Loss_D: 192.7556000 Loss_G: 0.3538
===> Epoch[6](1371/58368): Loss_D: 186.5478058 Loss_G: 0.3544
===> Epoch[6](1372/58368): Loss_D: 182.6784821 Loss_G: 0.3543
===> Epoch[6](1373/58368): Loss_D: 184.4652405 Loss_G: 0.3541
===> Epoch[6](1374/58368): Loss_D: 192.7866364 Loss_G: 0.3541
===> Epoch[6](1375/58368): Loss_D: 184.1544952 Loss_G: 0.3536
===> Epoch[6](1376/58368): Loss_D: 192.2102203 Loss_G: 0.3549
===> Epoch[6](1377/58368): Loss_D: 184.9860077 Loss_G: 0.3538
===> Epoch[6](1378/58368): Loss_D: 193.3562622 Loss_G: 0.3556
===> Epoch[6](1379/58368): Loss_D: 185.5549164 Loss_G: 0.3536
===> Epoch[6](1380/58368): Loss_D: 192.6705017 Loss_G: 0.3527
===> Epoch[6](1381/58368): Loss_D: 181.9373322 Loss_G: 0.3544
===> Epoch[6](1382/58368): Loss_D: 186.7065277 Loss_G: 0.3547
===> Epoch[6](1383/58368): Loss_D: 188.5582581 Loss_G: 0.3532
===> Epoch[6](1384/58368): Loss_D: 192.5615997 Loss_G: 0.3548
===> Epoch[6](1385/58368): Loss_D: 190.3183441 Loss_G: 0.3536
===> Epoch[6](1386/58368): Loss_D: 186.7473907 Loss_G: 0.3544
===> Epoch[6](1387/58368): Loss_D: 183.9118652 Loss_G: 0.3547
===> Epoch[6](1388/58368): Loss_D: 186.2163544 Loss_G: 0.3537
===> Epoch[6](1389/58368): Loss_D: 192.1375275 Loss_G: 0.3547
===> Epoch[6](1390/58368): Loss_D: 184.7624512 Loss_G: 0.3538
===> Epoch[6](1391/58368): Loss_D: 191.1346283 Loss_G: 0.3549
===> Epoch[6](1392/58368): Loss_D: 183.4484711 Loss_G: 0.3536
===> Epoch[6](1393/58368): Loss_D: 189.7843781 Loss_G: 0.3539
===> Epoch[6](1394/58368): Loss_D: 189.7832642 Loss_G: 0.3547
===> Epoch[6](1395/58368): Loss_D: 183.6401062 Loss_G: 0.3544
===> Epoch[6](1396/58368): Loss_D: 189.5495148 Loss_G: 0.3549
===> Epoch[6](1397/58368): Loss_D: 181.8164978 Loss_G: 0.3533
===> Epoch[6](1398/58368): Loss_D: 192.1195679 Loss_G: 0.3541
===> Epoch[6](1399/58368): Loss_D: 187.0057068 Loss_G: 0.3523
===> Epoch[6](1400/58368): Loss_D: 191.7731171 Loss_G: 0.3551
===> Epoch[6](1401/58368): Loss_D: 181.9357758 Loss_G: 0.3535
===> Epoch[6](1402/58368): Loss_D: 186.8615265 Loss_G: 0.3542
===> Epoch[6](1403/58368): Loss_D: 188.7840424 Loss_G: 0.3545
===> Epoch[6](1404/58368): Loss_D: 186.8512268 Loss_G: 0.3544
===> Epoch[6](1405/58368): Loss_D: 183.3833618 Loss_G: 0.3535
===> Epoch[6](1406/58368): Loss_D: 189.9975586 Loss_G: 0.3527
===> Epoch[6](1407/58368): Loss_D: 181.6169739 Loss_G: 0.3529
===> Epoch[6](1408/58368): Loss_D: 190.6065216 Loss_G: 0.3531
===> Epoch[6](1409/58368): Loss_D: 187.0206757 Loss_G: 0.3551
===> Epoch[6](1410/58368): Loss_D: 187.5142517 Loss_G: 0.3531
===> Epoch[6](1411/58368): Loss_D: 186.0284576 Loss_G: 0.3541
===> Epoch[6](1412/58368): Loss_D: 182.6004181 Loss_G: 0.3529
===> Epoch[6](1413/58368): Loss_D: 186.1107483 Loss_G: 0.3560
===> Epoch[6](1414/58368): Loss_D: 187.3588257 Loss_G: 0.3541
===> Epoch[6](1415/58368): Loss_D: 186.7400818 Loss_G: 0.3541
===> Epoch[6](1416/58368): Loss_D: 189.9971008 Loss_G: 0.3549
===> Epoch[6](1417/58368): Loss_D: 186.6327515 Loss_G: 0.3543
===> Epoch[6](1418/58368): Loss_D: 182.6175079 Loss_G: 0.3530
===> Epoch[6](1419/58368): Loss_D: 188.6705322 Loss_G: 0.3533
===> Epoch[6](1420/58368): Loss_D: 176.3754120 Loss_G: 0.3546
===> Epoch[6](1421/58368): Loss_D: 190.2746124 Loss_G: 0.3534
===> Epoch[6](1422/58368): Loss_D: 180.1752014 Loss_G: 0.3513
===> Epoch[6](1423/58368): Loss_D: 183.6274414 Loss_G: 0.3525
===> Epoch[6](1424/58368): Loss_D: 186.8004150 Loss_G: 0.3534
===> Epoch[6](1425/58368): Loss_D: 179.6163788 Loss_G: 0.3545
===> Epoch[6](1426/58368): Loss_D: 188.0693817 Loss_G: 0.3525
===> Epoch[6](1427/58368): Loss_D: 183.9414673 Loss_G: 0.3533
===> Epoch[6](1428/58368): Loss_D: 181.1245728 Loss_G: 0.3526
===> Epoch[6](1429/58368): Loss_D: 186.3504028 Loss_G: 0.3538
===> Epoch[6](1430/58368): Loss_D: 185.6283112 Loss_G: 0.3542
===> Epoch[6](1431/58368): Loss_D: 186.6088257 Loss_G: 0.3543
===> Epoch[6](1432/58368): Loss_D: 185.8043823 Loss_G: 0.3532
===> Epoch[6](1433/58368): Loss_D: 184.5339661 Loss_G: 0.3551
===> Epoch[6](1434/58368): Loss_D: 186.2267761 Loss_G: 0.3540
===> Epoch[6](1435/58368): Loss_D: 183.1539154 Loss_G: 0.3538
===> Epoch[6](1436/58368): Loss_D: 184.3622284 Loss_G: 0.3540
===> Epoch[6](1437/58368): Loss_D: 177.2356110 Loss_G: 0.3529
===> Epoch[6](1438/58368): Loss_D: 182.7756500 Loss_G: 0.3544
===> Epoch[6](1439/58368): Loss_D: 190.6153564 Loss_G: 0.3539
===> Epoch[6](1440/58368): Loss_D: 185.9488983 Loss_G: 0.3536
===> Epoch[6](1441/58368): Loss_D: 190.5306549 Loss_G: 0.3551
===> Epoch[6](1442/58368): Loss_D: 186.9214630 Loss_G: 0.3539
===> Epoch[6](1443/58368): Loss_D: 186.1585541 Loss_G: 0.3536
===> Epoch[6](1444/58368): Loss_D: 186.3859253 Loss_G: 0.3542
===> Epoch[6](1445/58368): Loss_D: 181.7373810 Loss_G: 0.3538
===> Epoch[6](1446/58368): Loss_D: 181.3084259 Loss_G: 0.3525
===> Epoch[6](1447/58368): Loss_D: 189.5317230 Loss_G: 0.3537
===> Epoch[6](1448/58368): Loss_D: 186.4306030 Loss_G: 0.3538
===> Epoch[6](1449/58368): Loss_D: 183.1610260 Loss_G: 0.3537
===> Epoch[6](1450/58368): Loss_D: 191.1519012 Loss_G: 0.3553
===> Epoch[6](1451/58368): Loss_D: 183.9504395 Loss_G: 0.3543
===> Epoch[6](1452/58368): Loss_D: 182.3447266 Loss_G: 0.3530
===> Epoch[6](1453/58368): Loss_D: 189.8018341 Loss_G: 0.3527
===> Epoch[6](1454/58368): Loss_D: 179.2881012 Loss_G: 0.3535
===> Epoch[6](1455/58368): Loss_D: 182.1127472 Loss_G: 0.3531
===> Epoch[6](1456/58368): Loss_D: 184.3572235 Loss_G: 0.3551
===> Epoch[6](1457/58368): Loss_D: 187.3390350 Loss_G: 0.3541
===> Epoch[6](1458/58368): Loss_D: 181.0945587 Loss_G: 0.3532
===> Epoch[6](1459/58368): Loss_D: 183.4931641 Loss_G: 0.3532
===> Epoch[6](1460/58368): Loss_D: 174.9507294 Loss_G: 0.3536
===> Epoch[6](1461/58368): Loss_D: 186.1559906 Loss_G: 0.3537
===> Epoch[6](1462/58368): Loss_D: 190.1112976 Loss_G: 0.3542
===> Epoch[6](1463/58368): Loss_D: 180.2420349 Loss_G: 0.3515
===> Epoch[6](1464/58368): Loss_D: 187.3330536 Loss_G: 0.3528
===> Epoch[6](1465/58368): Loss_D: 188.0734100 Loss_G: 0.3540
===> Epoch[6](1466/58368): Loss_D: 182.6697998 Loss_G: 0.3548
===> Epoch[6](1467/58368): Loss_D: 191.6195526 Loss_G: 0.3537
===> Epoch[6](1468/58368): Loss_D: 180.3902130 Loss_G: 0.3524
===> Epoch[6](1469/58368): Loss_D: 184.1837006 Loss_G: 0.3541
===> Epoch[6](1470/58368): Loss_D: 189.8058472 Loss_G: 0.3545
===> Epoch[6](1471/58368): Loss_D: 186.6188507 Loss_G: 0.3536
===> Epoch[6](1472/58368): Loss_D: 178.7794495 Loss_G: 0.3524
===> Epoch[6](1473/58368): Loss_D: 180.7232819 Loss_G: 0.3534
===> Epoch[6](1474/58368): Loss_D: 193.9536896 Loss_G: 0.3548
===> Epoch[6](1475/58368): Loss_D: 185.0762787 Loss_G: 0.3531
===> Epoch[6](1476/58368): Loss_D: 190.8047638 Loss_G: 0.3547
===> Epoch[6](1477/58368): Loss_D: 183.9228363 Loss_G: 0.3537
===> Epoch[6](1478/58368): Loss_D: 188.0453949 Loss_G: 0.3540
===> Epoch[6](1479/58368): Loss_D: 189.9689789 Loss_G: 0.3555
===> Epoch[6](1480/58368): Loss_D: 183.8496857 Loss_G: 0.3529
===> Epoch[6](1481/58368): Loss_D: 185.2165222 Loss_G: 0.3532
===> Epoch[6](1482/58368): Loss_D: 193.6601868 Loss_G: 0.3556
===> Epoch[6](1483/58368): Loss_D: 185.8663940 Loss_G: 0.3528
===> Epoch[6](1484/58368): Loss_D: 183.4371338 Loss_G: 0.3519
===> Epoch[6](1485/58368): Loss_D: 184.8731232 Loss_G: 0.3535
===> Epoch[6](1486/58368): Loss_D: 184.6204376 Loss_G: 0.3540
===> Epoch[6](1487/58368): Loss_D: 183.3964996 Loss_G: 0.3541
===> Epoch[6](1488/58368): Loss_D: 180.6022949 Loss_G: 0.3531
===> Epoch[6](1489/58368): Loss_D: 182.1277618 Loss_G: 0.3540
===> Epoch[6](1490/58368): Loss_D: 180.9928741 Loss_G: 0.3519
===> Epoch[6](1491/58368): Loss_D: 183.9866943 Loss_G: 0.3525
===> Epoch[6](1492/58368): Loss_D: 190.7098389 Loss_G: 0.3548
===> Epoch[6](1493/58368): Loss_D: 186.3007355 Loss_G: 0.3531
===> Epoch[6](1494/58368): Loss_D: 183.1335907 Loss_G: 0.3554
===> Epoch[6](1495/58368): Loss_D: 175.0553589 Loss_G: 0.3523
===> Epoch[6](1496/58368): Loss_D: 175.7975159 Loss_G: 0.3531
===> Epoch[6](1497/58368): Loss_D: 185.7631226 Loss_G: 0.3525
===> Epoch[6](1498/58368): Loss_D: 187.4183807 Loss_G: 0.3524
===> Epoch[6](1499/58368): Loss_D: 182.7994843 Loss_G: 0.3526
===> Epoch[6](1500/58368): Loss_D: 187.0984497 Loss_G: 0.3540
===> Epoch[6](1501/58368): Loss_D: 181.7885590 Loss_G: 0.3533
===> Epoch[6](1502/58368): Loss_D: 178.4106903 Loss_G: 0.3535
===> Epoch[6](1503/58368): Loss_D: 190.6140137 Loss_G: 0.3530
===> Epoch[6](1504/58368): Loss_D: 188.8070831 Loss_G: 0.3536
===> Epoch[6](1505/58368): Loss_D: 185.3363953 Loss_G: 0.3531
===> Epoch[6](1506/58368): Loss_D: 183.0334167 Loss_G: 0.3532
===> Epoch[6](1507/58368): Loss_D: 182.9463196 Loss_G: 0.3540
===> Epoch[6](1508/58368): Loss_D: 182.4940186 Loss_G: 0.3529
===> Epoch[6](1509/58368): Loss_D: 178.9635620 Loss_G: 0.3529
===> Epoch[6](1510/58368): Loss_D: 182.3751221 Loss_G: 0.3534
===> Epoch[6](1511/58368): Loss_D: 176.0345612 Loss_G: 0.3530
===> Epoch[6](1512/58368): Loss_D: 181.9707031 Loss_G: 0.3520
===> Epoch[6](1513/58368): Loss_D: 182.5887756 Loss_G: 0.3534
===> Epoch[6](1514/58368): Loss_D: 188.1901855 Loss_G: 0.3529
===> Epoch[6](1515/58368): Loss_D: 184.9078064 Loss_G: 0.3542
===> Epoch[6](1516/58368): Loss_D: 182.4769135 Loss_G: 0.3528
===> Epoch[6](1517/58368): Loss_D: 184.8653107 Loss_G: 0.3536
===> Epoch[6](1518/58368): Loss_D: 188.3510132 Loss_G: 0.3536
===> Epoch[6](1519/58368): Loss_D: 183.6308746 Loss_G: 0.3545
===> Epoch[6](1520/58368): Loss_D: 185.9065094 Loss_G: 0.3538
===> Epoch[6](1521/58368): Loss_D: 180.9788055 Loss_G: 0.3536
===> Epoch[6](1522/58368): Loss_D: 180.9810333 Loss_G: 0.3528
===> Epoch[6](1523/58368): Loss_D: 181.1337433 Loss_G: 0.3538
===> Epoch[6](1524/58368): Loss_D: 183.1298370 Loss_G: 0.3543
===> Epoch[6](1525/58368): Loss_D: 185.3371429 Loss_G: 0.3529
===> Epoch[6](1526/58368): Loss_D: 181.5993042 Loss_G: 0.3527
===> Epoch[6](1527/58368): Loss_D: 176.8617096 Loss_G: 0.3535
===> Epoch[6](1528/58368): Loss_D: 185.5349121 Loss_G: 0.3530
===> Epoch[6](1529/58368): Loss_D: 188.6914825 Loss_G: 0.3538
===> Epoch[6](1530/58368): Loss_D: 177.8792572 Loss_G: 0.3519
===> Epoch[6](1531/58368): Loss_D: 183.5800629 Loss_G: 0.3524
