nohup: ignoring input
###training start~~~~
hash_gan.py:285: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[3](908/58368): Loss_D: 99.5671387 Loss_G: 0.3612
===> Epoch[3](909/58368): Loss_D: 103.2705612 Loss_G: 0.3615
===> Epoch[3](910/58368): Loss_D: 101.7949066 Loss_G: 0.3617
===> Epoch[3](911/58368): Loss_D: 98.9943237 Loss_G: 0.3602
####################################
('map:', 0.23385663974667947)
===> Epoch[4](912/58368): Loss_D: 100.8290024 Loss_G: 0.3631
===> Epoch[4](913/58368): Loss_D: 101.3343811 Loss_G: 0.3615
===> Epoch[4](914/58368): Loss_D: 99.1972733 Loss_G: 0.3606
===> Epoch[4](915/58368): Loss_D: 98.1659012 Loss_G: 0.3592
===> Epoch[4](916/58368): Loss_D: 102.5057068 Loss_G: 0.3616
===> Epoch[4](917/58368): Loss_D: 102.0903778 Loss_G: 0.3605
===> Epoch[4](918/58368): Loss_D: 101.6591034 Loss_G: 0.3590
===> Epoch[4](919/58368): Loss_D: 99.8053513 Loss_G: 0.3602
===> Epoch[4](920/58368): Loss_D: 101.6856613 Loss_G: 0.3599
===> Epoch[4](921/58368): Loss_D: 98.6730576 Loss_G: 0.3587
===> Epoch[4](922/58368): Loss_D: 102.4307632 Loss_G: 0.3585
===> Epoch[4](923/58368): Loss_D: 100.8973846 Loss_G: 0.3603
===> Epoch[4](924/58368): Loss_D: 101.1624527 Loss_G: 0.3607
===> Epoch[4](925/58368): Loss_D: 100.1012726 Loss_G: 0.3599
===> Epoch[4](926/58368): Loss_D: 99.1314697 Loss_G: 0.3607
===> Epoch[4](927/58368): Loss_D: 101.1726074 Loss_G: 0.3608
===> Epoch[4](928/58368): Loss_D: 99.6925888 Loss_G: 0.3606
===> Epoch[4](929/58368): Loss_D: 99.9115219 Loss_G: 0.3605
===> Epoch[4](930/58368): Loss_D: 100.3844070 Loss_G: 0.3600
===> Epoch[4](931/58368): Loss_D: 98.8698425 Loss_G: 0.3594
===> Epoch[4](932/58368): Loss_D: 99.9561920 Loss_G: 0.3596
===> Epoch[4](933/58368): Loss_D: 102.8833618 Loss_G: 0.3612
===> Epoch[4](934/58368): Loss_D: 100.5454483 Loss_G: 0.3596
===> Epoch[4](935/58368): Loss_D: 101.1519928 Loss_G: 0.3594
===> Epoch[4](936/58368): Loss_D: 101.9063950 Loss_G: 0.3607
===> Epoch[4](937/58368): Loss_D: 100.0863953 Loss_G: 0.3598
===> Epoch[4](938/58368): Loss_D: 102.2624207 Loss_G: 0.3606
===> Epoch[4](939/58368): Loss_D: 98.6141205 Loss_G: 0.3601
===> Epoch[4](940/58368): Loss_D: 102.0538101 Loss_G: 0.3600
===> Epoch[4](941/58368): Loss_D: 98.2254181 Loss_G: 0.3598
===> Epoch[4](942/58368): Loss_D: 99.7350769 Loss_G: 0.3601
===> Epoch[4](943/58368): Loss_D: 102.5779648 Loss_G: 0.3594
===> Epoch[4](944/58368): Loss_D: 101.0226593 Loss_G: 0.3607
===> Epoch[4](945/58368): Loss_D: 98.2342529 Loss_G: 0.3607
===> Epoch[4](946/58368): Loss_D: 101.2198181 Loss_G: 0.3598
===> Epoch[4](947/58368): Loss_D: 96.2199860 Loss_G: 0.3594
===> Epoch[4](948/58368): Loss_D: 98.1096344 Loss_G: 0.3591
===> Epoch[4](949/58368): Loss_D: 101.9297485 Loss_G: 0.3596
===> Epoch[4](950/58368): Loss_D: 98.7294846 Loss_G: 0.3602
===> Epoch[4](951/58368): Loss_D: 101.8439484 Loss_G: 0.3593
===> Epoch[4](952/58368): Loss_D: 100.3396301 Loss_G: 0.3595
===> Epoch[4](953/58368): Loss_D: 100.6108475 Loss_G: 0.3599
===> Epoch[4](954/58368): Loss_D: 101.5915375 Loss_G: 0.3615
===> Epoch[4](955/58368): Loss_D: 102.2314835 Loss_G: 0.3595
===> Epoch[4](956/58368): Loss_D: 100.0195541 Loss_G: 0.3584
===> Epoch[4](957/58368): Loss_D: 100.5355148 Loss_G: 0.3606
===> Epoch[4](958/58368): Loss_D: 101.7900009 Loss_G: 0.3607
===> Epoch[4](959/58368): Loss_D: 99.6195602 Loss_G: 0.3605
===> Epoch[4](960/58368): Loss_D: 98.9529572 Loss_G: 0.3587
===> Epoch[4](961/58368): Loss_D: 98.5406113 Loss_G: 0.3597
===> Epoch[4](962/58368): Loss_D: 98.9344101 Loss_G: 0.3597
===> Epoch[4](963/58368): Loss_D: 99.3964310 Loss_G: 0.3585
===> Epoch[4](964/58368): Loss_D: 101.3924255 Loss_G: 0.3613
===> Epoch[4](965/58368): Loss_D: 101.3908691 Loss_G: 0.3588
===> Epoch[4](966/58368): Loss_D: 102.4983444 Loss_G: 0.3608
===> Epoch[4](967/58368): Loss_D: 101.0082245 Loss_G: 0.3592
===> Epoch[4](968/58368): Loss_D: 98.2160339 Loss_G: 0.3588
===> Epoch[4](969/58368): Loss_D: 102.3330841 Loss_G: 0.3602
===> Epoch[4](970/58368): Loss_D: 99.3892288 Loss_G: 0.3580
===> Epoch[4](971/58368): Loss_D: 99.3732681 Loss_G: 0.3577
===> Epoch[4](972/58368): Loss_D: 98.9921646 Loss_G: 0.3590
===> Epoch[4](973/58368): Loss_D: 101.5974197 Loss_G: 0.3596
===> Epoch[4](974/58368): Loss_D: 99.5309601 Loss_G: 0.3603
===> Epoch[4](975/58368): Loss_D: 99.9343719 Loss_G: 0.3598
===> Epoch[4](976/58368): Loss_D: 100.1514206 Loss_G: 0.3596
===> Epoch[4](977/58368): Loss_D: 98.3413773 Loss_G: 0.3588
===> Epoch[4](978/58368): Loss_D: 99.9869080 Loss_G: 0.3595
===> Epoch[4](979/58368): Loss_D: 99.2627640 Loss_G: 0.3596
===> Epoch[4](980/58368): Loss_D: 96.7319565 Loss_G: 0.3592
===> Epoch[4](981/58368): Loss_D: 100.5230942 Loss_G: 0.3598
===> Epoch[4](982/58368): Loss_D: 97.6844330 Loss_G: 0.3609
===> Epoch[4](983/58368): Loss_D: 103.3662109 Loss_G: 0.3603
===> Epoch[4](984/58368): Loss_D: 99.4963074 Loss_G: 0.3596
===> Epoch[4](985/58368): Loss_D: 98.8534470 Loss_G: 0.3584
===> Epoch[4](986/58368): Loss_D: 100.9711990 Loss_G: 0.3589
===> Epoch[4](987/58368): Loss_D: 99.3572845 Loss_G: 0.3596
===> Epoch[4](988/58368): Loss_D: 99.2731552 Loss_G: 0.3594
===> Epoch[4](989/58368): Loss_D: 95.9775314 Loss_G: 0.3589
===> Epoch[4](990/58368): Loss_D: 100.3850403 Loss_G: 0.3607
===> Epoch[4](991/58368): Loss_D: 96.4859543 Loss_G: 0.3581
===> Epoch[4](992/58368): Loss_D: 100.7662888 Loss_G: 0.3591
===> Epoch[4](993/58368): Loss_D: 99.7807236 Loss_G: 0.3594
===> Epoch[4](994/58368): Loss_D: 99.8030396 Loss_G: 0.3607
===> Epoch[4](995/58368): Loss_D: 98.1270599 Loss_G: 0.3592
===> Epoch[4](996/58368): Loss_D: 99.8589172 Loss_G: 0.3591
===> Epoch[4](997/58368): Loss_D: 101.0999069 Loss_G: 0.3590
===> Epoch[4](998/58368): Loss_D: 98.4212875 Loss_G: 0.3582
===> Epoch[4](999/58368): Loss_D: 98.6703110 Loss_G: 0.3580
===> Epoch[4](1000/58368): Loss_D: 100.9183502 Loss_G: 0.3593
===> Epoch[4](1001/58368): Loss_D: 100.6805878 Loss_G: 0.3590
===> Epoch[4](1002/58368): Loss_D: 99.9802094 Loss_G: 0.3593
===> Epoch[4](1003/58368): Loss_D: 101.1490707 Loss_G: 0.3590
===> Epoch[4](1004/58368): Loss_D: 99.3692398 Loss_G: 0.3585
===> Epoch[4](1005/58368): Loss_D: 97.9490280 Loss_G: 0.3584
===> Epoch[4](1006/58368): Loss_D: 96.0378189 Loss_G: 0.3598
===> Epoch[4](1007/58368): Loss_D: 98.4223099 Loss_G: 0.3592
===> Epoch[4](1008/58368): Loss_D: 101.0830078 Loss_G: 0.3601
===> Epoch[4](1009/58368): Loss_D: 100.7929306 Loss_G: 0.3590
===> Epoch[4](1010/58368): Loss_D: 99.4233170 Loss_G: 0.3575
===> Epoch[4](1011/58368): Loss_D: 98.7328644 Loss_G: 0.3599
===> Epoch[4](1012/58368): Loss_D: 98.6718140 Loss_G: 0.3589
===> Epoch[4](1013/58368): Loss_D: 98.2923889 Loss_G: 0.3594
===> Epoch[4](1014/58368): Loss_D: 97.4463501 Loss_G: 0.3601
===> Epoch[4](1015/58368): Loss_D: 98.4629593 Loss_G: 0.3600
===> Epoch[4](1016/58368): Loss_D: 97.6684570 Loss_G: 0.3594
===> Epoch[4](1017/58368): Loss_D: 97.6076889 Loss_G: 0.3580
===> Epoch[4](1018/58368): Loss_D: 98.4394150 Loss_G: 0.3600
===> Epoch[4](1019/58368): Loss_D: 99.2520370 Loss_G: 0.3592
===> Epoch[4](1020/58368): Loss_D: 95.8800659 Loss_G: 0.3583
===> Epoch[4](1021/58368): Loss_D: 97.3341675 Loss_G: 0.3585
===> Epoch[4](1022/58368): Loss_D: 97.9422379 Loss_G: 0.3593
===> Epoch[4](1023/58368): Loss_D: 98.9757690 Loss_G: 0.3595
===> Epoch[4](1024/58368): Loss_D: 97.9736099 Loss_G: 0.3575
===> Epoch[4](1025/58368): Loss_D: 98.5569763 Loss_G: 0.3590
===> Epoch[4](1026/58368): Loss_D: 96.4366760 Loss_G: 0.3592
===> Epoch[4](1027/58368): Loss_D: 98.2355347 Loss_G: 0.3593
===> Epoch[4](1028/58368): Loss_D: 96.5170670 Loss_G: 0.3576
===> Epoch[4](1029/58368): Loss_D: 97.8197632 Loss_G: 0.3581
===> Epoch[4](1030/58368): Loss_D: 96.0803757 Loss_G: 0.3590
===> Epoch[4](1031/58368): Loss_D: 100.9688263 Loss_G: 0.3583
===> Epoch[4](1032/58368): Loss_D: 99.3610611 Loss_G: 0.3593
===> Epoch[4](1033/58368): Loss_D: 98.3377228 Loss_G: 0.3585
===> Epoch[4](1034/58368): Loss_D: 93.8552856 Loss_G: 0.3590
===> Epoch[4](1035/58368): Loss_D: 100.0409088 Loss_G: 0.3578
===> Epoch[4](1036/58368): Loss_D: 98.8045959 Loss_G: 0.3586
===> Epoch[4](1037/58368): Loss_D: 96.4571838 Loss_G: 0.3595
===> Epoch[4](1038/58368): Loss_D: 98.1391449 Loss_G: 0.3585
===> Epoch[4](1039/58368): Loss_D: 98.1221237 Loss_G: 0.3584
===> Epoch[4](1040/58368): Loss_D: 98.9002151 Loss_G: 0.3586
===> Epoch[4](1041/58368): Loss_D: 94.9942245 Loss_G: 0.3587
===> Epoch[4](1042/58368): Loss_D: 97.2635269 Loss_G: 0.3575
===> Epoch[4](1043/58368): Loss_D: 97.9269714 Loss_G: 0.3572
===> Epoch[4](1044/58368): Loss_D: 99.3356705 Loss_G: 0.3565
===> Epoch[4](1045/58368): Loss_D: 98.1655884 Loss_G: 0.3589
===> Epoch[4](1046/58368): Loss_D: 102.3707428 Loss_G: 0.3584
===> Epoch[4](1047/58368): Loss_D: 97.9995956 Loss_G: 0.3580
===> Epoch[4](1048/58368): Loss_D: 97.1471329 Loss_G: 0.3577
===> Epoch[4](1049/58368): Loss_D: 97.8884430 Loss_G: 0.3586
===> Epoch[4](1050/58368): Loss_D: 97.0511398 Loss_G: 0.3584
===> Epoch[4](1051/58368): Loss_D: 96.0680389 Loss_G: 0.3588
===> Epoch[4](1052/58368): Loss_D: 96.0991745 Loss_G: 0.3567
===> Epoch[4](1053/58368): Loss_D: 97.0596924 Loss_G: 0.3584
===> Epoch[4](1054/58368): Loss_D: 99.7837677 Loss_G: 0.3587
===> Epoch[4](1055/58368): Loss_D: 100.0166168 Loss_G: 0.3597
===> Epoch[4](1056/58368): Loss_D: 101.5175552 Loss_G: 0.3577
===> Epoch[4](1057/58368): Loss_D: 99.8359985 Loss_G: 0.3576
===> Epoch[4](1058/58368): Loss_D: 97.4638290 Loss_G: 0.3575
===> Epoch[4](1059/58368): Loss_D: 96.8632278 Loss_G: 0.3577
===> Epoch[4](1060/58368): Loss_D: 96.7821960 Loss_G: 0.3591
===> Epoch[4](1061/58368): Loss_D: 96.5283585 Loss_G: 0.3579
===> Epoch[4](1062/58368): Loss_D: 98.8125992 Loss_G: 0.3590
===> Epoch[4](1063/58368): Loss_D: 96.3982925 Loss_G: 0.3595
===> Epoch[4](1064/58368): Loss_D: 99.9880676 Loss_G: 0.3583
===> Epoch[4](1065/58368): Loss_D: 96.6765671 Loss_G: 0.3588
===> Epoch[4](1066/58368): Loss_D: 96.9671478 Loss_G: 0.3588
===> Epoch[4](1067/58368): Loss_D: 97.8888474 Loss_G: 0.3582
===> Epoch[4](1068/58368): Loss_D: 98.2958527 Loss_G: 0.3587
===> Epoch[4](1069/58368): Loss_D: 97.0162659 Loss_G: 0.3578
===> Epoch[4](1070/58368): Loss_D: 99.8549423 Loss_G: 0.3595
===> Epoch[4](1071/58368): Loss_D: 97.0014343 Loss_G: 0.3562
===> Epoch[4](1072/58368): Loss_D: 99.0157166 Loss_G: 0.3595
===> Epoch[4](1073/58368): Loss_D: 96.6229095 Loss_G: 0.3572
===> Epoch[4](1074/58368): Loss_D: 100.7275696 Loss_G: 0.3592
===> Epoch[4](1075/58368): Loss_D: 100.7049255 Loss_G: 0.3585
===> Epoch[4](1076/58368): Loss_D: 98.2036285 Loss_G: 0.3585
===> Epoch[4](1077/58368): Loss_D: 98.5587387 Loss_G: 0.3587
===> Epoch[4](1078/58368): Loss_D: 97.9153976 Loss_G: 0.3585
===> Epoch[4](1079/58368): Loss_D: 97.8285980 Loss_G: 0.3588
===> Epoch[4](1080/58368): Loss_D: 97.1991425 Loss_G: 0.3572
===> Epoch[4](1081/58368): Loss_D: 96.6075439 Loss_G: 0.3590
===> Epoch[4](1082/58368): Loss_D: 96.1454468 Loss_G: 0.3574
===> Epoch[4](1083/58368): Loss_D: 98.5654907 Loss_G: 0.3574
===> Epoch[4](1084/58368): Loss_D: 97.5565948 Loss_G: 0.3573
===> Epoch[4](1085/58368): Loss_D: 95.1595078 Loss_G: 0.3573
===> Epoch[4](1086/58368): Loss_D: 96.2516327 Loss_G: 0.3572
===> Epoch[4](1087/58368): Loss_D: 96.9517365 Loss_G: 0.3579
===> Epoch[4](1088/58368): Loss_D: 98.8637161 Loss_G: 0.3579
===> Epoch[4](1089/58368): Loss_D: 96.7590714 Loss_G: 0.3583
===> Epoch[4](1090/58368): Loss_D: 98.1385574 Loss_G: 0.3581
===> Epoch[4](1091/58368): Loss_D: 96.0302734 Loss_G: 0.3563
===> Epoch[4](1092/58368): Loss_D: 95.9160461 Loss_G: 0.3580
===> Epoch[4](1093/58368): Loss_D: 98.4736099 Loss_G: 0.3593
===> Epoch[4](1094/58368): Loss_D: 97.0955429 Loss_G: 0.3585
===> Epoch[4](1095/58368): Loss_D: 96.8299255 Loss_G: 0.3564
===> Epoch[4](1096/58368): Loss_D: 98.7641144 Loss_G: 0.3578
===> Epoch[4](1097/58368): Loss_D: 96.8317337 Loss_G: 0.3583
===> Epoch[4](1098/58368): Loss_D: 99.2095108 Loss_G: 0.3567
===> Epoch[4](1099/58368): Loss_D: 97.6730270 Loss_G: 0.3580
===> Epoch[4](1100/58368): Loss_D: 96.7237320 Loss_G: 0.3563
===> Epoch[4](1101/58368): Loss_D: 97.4298172 Loss_G: 0.3575
===> Epoch[4](1102/58368): Loss_D: 97.0846710 Loss_G: 0.3595
===> Epoch[4](1103/58368): Loss_D: 95.6366653 Loss_G: 0.3585
===> Epoch[4](1104/58368): Loss_D: 96.8462753 Loss_G: 0.3575
===> Epoch[4](1105/58368): Loss_D: 97.5957947 Loss_G: 0.3584
===> Epoch[4](1106/58368): Loss_D: 96.1881409 Loss_G: 0.3573
===> Epoch[4](1107/58368): Loss_D: 95.1616745 Loss_G: 0.3579
===> Epoch[4](1108/58368): Loss_D: 96.3875580 Loss_G: 0.3569
===> Epoch[4](1109/58368): Loss_D: 96.9360580 Loss_G: 0.3573
===> Epoch[4](1110/58368): Loss_D: 97.4001846 Loss_G: 0.3572
===> Epoch[4](1111/58368): Loss_D: 99.5227356 Loss_G: 0.3577
===> Epoch[4](1112/58368): Loss_D: 93.8108215 Loss_G: 0.3571
===> Epoch[4](1113/58368): Loss_D: 96.7415924 Loss_G: 0.3577
===> Epoch[4](1114/58368): Loss_D: 97.1772919 Loss_G: 0.3575
===> Epoch[4](1115/58368): Loss_D: 97.4048691 Loss_G: 0.3583
===> Epoch[4](1116/58368): Loss_D: 98.6424789 Loss_G: 0.3577
===> Epoch[4](1117/58368): Loss_D: 98.1397018 Loss_G: 0.3577
===> Epoch[4](1118/58368): Loss_D: 96.1504517 Loss_G: 0.3568
===> Epoch[4](1119/58368): Loss_D: 100.1790695 Loss_G: 0.3575
===> Epoch[4](1120/58368): Loss_D: 97.5433655 Loss_G: 0.3573
===> Epoch[4](1121/58368): Loss_D: 97.7169724 Loss_G: 0.3581
===> Epoch[4](1122/58368): Loss_D: 97.7486496 Loss_G: 0.3573
===> Epoch[4](1123/58368): Loss_D: 97.1645584 Loss_G: 0.3591
===> Epoch[4](1124/58368): Loss_D: 96.3321381 Loss_G: 0.3565
===> Epoch[4](1125/58368): Loss_D: 96.9635849 Loss_G: 0.3577
===> Epoch[4](1126/58368): Loss_D: 95.1914749 Loss_G: 0.3576
===> Epoch[4](1127/58368): Loss_D: 95.2018356 Loss_G: 0.3567
===> Epoch[4](1128/58368): Loss_D: 96.7758865 Loss_G: 0.3571
===> Epoch[4](1129/58368): Loss_D: 97.4158554 Loss_G: 0.3586
===> Epoch[4](1130/58368): Loss_D: 97.7692566 Loss_G: 0.3579
===> Epoch[4](1131/58368): Loss_D: 97.3416595 Loss_G: 0.3575
===> Epoch[4](1132/58368): Loss_D: 94.7703552 Loss_G: 0.3578
===> Epoch[4](1133/58368): Loss_D: 97.9335861 Loss_G: 0.3567
===> Epoch[4](1134/58368): Loss_D: 97.6008682 Loss_G: 0.3582
===> Epoch[4](1135/58368): Loss_D: 99.7773514 Loss_G: 0.3571
===> Epoch[4](1136/58368): Loss_D: 96.2031021 Loss_G: 0.3579
===> Epoch[4](1137/58368): Loss_D: 98.0476990 Loss_G: 0.3572
===> Epoch[4](1138/58368): Loss_D: 99.0081100 Loss_G: 0.3581
===> Epoch[4](1139/58368): Loss_D: 107.8320236 Loss_G: 0.3592
===> Epoch[5](1140/58368): Loss_D: 94.5399399 Loss_G: 0.3577
===> Epoch[5](1141/58368): Loss_D: 98.9548416 Loss_G: 0.3572
===> Epoch[5](1142/58368): Loss_D: 100.4907379 Loss_G: 0.3579
===> Epoch[5](1143/58368): Loss_D: 97.0015488 Loss_G: 0.3570
===> Epoch[5](1144/58368): Loss_D: 96.5252380 Loss_G: 0.3590
===> Epoch[5](1145/58368): Loss_D: 95.5708008 Loss_G: 0.3565
===> Epoch[5](1146/58368): Loss_D: 94.2424774 Loss_G: 0.3566
===> Epoch[5](1147/58368): Loss_D: 93.7016983 Loss_G: 0.3566
===> Epoch[5](1148/58368): Loss_D: 95.4083557 Loss_G: 0.3559
===> Epoch[5](1149/58368): Loss_D: 95.9308014 Loss_G: 0.3567
===> Epoch[5](1150/58368): Loss_D: 98.7769012 Loss_G: 0.3589
===> Epoch[5](1151/58368): Loss_D: 93.7118835 Loss_G: 0.3564
===> Epoch[5](1152/58368): Loss_D: 97.1602325 Loss_G: 0.3584
===> Epoch[5](1153/58368): Loss_D: 92.9586639 Loss_G: 0.3573
===> Epoch[5](1154/58368): Loss_D: 96.6860275 Loss_G: 0.3571
===> Epoch[5](1155/58368): Loss_D: 97.1444550 Loss_G: 0.3571
===> Epoch[5](1156/58368): Loss_D: 98.6636353 Loss_G: 0.3561
===> Epoch[5](1157/58368): Loss_D: 94.8179703 Loss_G: 0.3565
===> Epoch[5](1158/58368): Loss_D: 95.0047531 Loss_G: 0.3577
===> Epoch[5](1159/58368): Loss_D: 93.7530136 Loss_G: 0.3568
===> Epoch[5](1160/58368): Loss_D: 94.1797333 Loss_G: 0.3582
===> Epoch[5](1161/58368): Loss_D: 96.3295670 Loss_G: 0.3562
===> Epoch[5](1162/58368): Loss_D: 97.5078888 Loss_G: 0.3552
===> Epoch[5](1163/58368): Loss_D: 98.3753891 Loss_G: 0.3563
===> Epoch[5](1164/58368): Loss_D: 97.0434723 Loss_G: 0.3571
===> Epoch[5](1165/58368): Loss_D: 95.1063538 Loss_G: 0.3564
===> Epoch[5](1166/58368): Loss_D: 96.3866196 Loss_G: 0.3569
===> Epoch[5](1167/58368): Loss_D: 92.8549652 Loss_G: 0.3556
===> Epoch[5](1168/58368): Loss_D: 96.6090317 Loss_G: 0.3560
===> Epoch[5](1169/58368): Loss_D: 98.0966873 Loss_G: 0.3576
===> Epoch[5](1170/58368): Loss_D: 93.6166611 Loss_G: 0.3568
===> Epoch[5](1171/58368): Loss_D: 100.1000214 Loss_G: 0.3567
===> Epoch[5](1172/58368): Loss_D: 99.1330338 Loss_G: 0.3568
===> Epoch[5](1173/58368): Loss_D: 97.8319244 Loss_G: 0.3567
===> Epoch[5](1174/58368): Loss_D: 96.9964294 Loss_G: 0.3562
===> Epoch[5](1175/58368): Loss_D: 97.2481308 Loss_G: 0.3566
===> Epoch[5](1176/58368): Loss_D: 97.4167328 Loss_G: 0.3574
===> Epoch[5](1177/58368): Loss_D: 93.9366226 Loss_G: 0.3555
===> Epoch[5](1178/58368): Loss_D: 97.3912354 Loss_G: 0.3569
===> Epoch[5](1179/58368): Loss_D: 96.8162918 Loss_G: 0.3573
===> Epoch[5](1180/58368): Loss_D: 96.4287262 Loss_G: 0.3565
===> Epoch[5](1181/58368): Loss_D: 96.6314926 Loss_G: 0.3569
===> Epoch[5](1182/58368): Loss_D: 92.9852142 Loss_G: 0.3556
===> Epoch[5](1183/58368): Loss_D: 94.1217270 Loss_G: 0.3552
===> Epoch[5](1184/58368): Loss_D: 95.5932846 Loss_G: 0.3579
===> Epoch[5](1185/58368): Loss_D: 95.7772980 Loss_G: 0.3577
===> Epoch[5](1186/58368): Loss_D: 97.6292953 Loss_G: 0.3571
===> Epoch[5](1187/58368): Loss_D: 94.5084915 Loss_G: 0.3559
===> Epoch[5](1188/58368): Loss_D: 94.5211563 Loss_G: 0.3560
===> Epoch[5](1189/58368): Loss_D: 98.4791641 Loss_G: 0.3559
===> Epoch[5](1190/58368): Loss_D: 95.7763672 Loss_G: 0.3568
===> Epoch[5](1191/58368): Loss_D: 94.1602554 Loss_G: 0.3558
===> Epoch[5](1192/58368): Loss_D: 93.1221924 Loss_G: 0.3556
===> Epoch[5](1193/58368): Loss_D: 94.4848022 Loss_G: 0.3563
===> Epoch[5](1194/58368): Loss_D: 95.5999146 Loss_G: 0.3564
===> Epoch[5](1195/58368): Loss_D: 96.2895737 Loss_G: 0.3562
===> Epoch[5](1196/58368): Loss_D: 96.0790863 Loss_G: 0.3557
===> Epoch[5](1197/58368): Loss_D: 98.5889130 Loss_G: 0.3572
===> Epoch[5](1198/58368): Loss_D: 96.2719116 Loss_G: 0.3562
===> Epoch[5](1199/58368): Loss_D: 95.9043884 Loss_G: 0.3551
===> Epoch[5](1200/58368): Loss_D: 96.1204147 Loss_G: 0.3575
===> Epoch[5](1201/58368): Loss_D: 96.7961807 Loss_G: 0.3559
===> Epoch[5](1202/58368): Loss_D: 94.2875900 Loss_G: 0.3564
===> Epoch[5](1203/58368): Loss_D: 95.2334290 Loss_G: 0.3552
===> Epoch[5](1204/58368): Loss_D: 92.9725876 Loss_G: 0.3552
===> Epoch[5](1205/58368): Loss_D: 96.5110168 Loss_G: 0.3558
===> Epoch[5](1206/58368): Loss_D: 95.2121811 Loss_G: 0.3562
===> Epoch[5](1207/58368): Loss_D: 95.0192413 Loss_G: 0.3558
===> Epoch[5](1208/58368): Loss_D: 96.7636642 Loss_G: 0.3544
===> Epoch[5](1209/58368): Loss_D: 97.9967575 Loss_G: 0.3563
===> Epoch[5](1210/58368): Loss_D: 96.3560410 Loss_G: 0.3563
===> Epoch[5](1211/58368): Loss_D: 97.7691040 Loss_G: 0.3573
===> Epoch[5](1212/58368): Loss_D: 93.9829483 Loss_G: 0.3564
===> Epoch[5](1213/58368): Loss_D: 91.9283447 Loss_G: 0.3548
===> Epoch[5](1214/58368): Loss_D: 96.0694275 Loss_G: 0.3570
===> Epoch[5](1215/58368): Loss_D: 95.5254364 Loss_G: 0.3562
===> Epoch[5](1216/58368): Loss_D: 99.4759674 Loss_G: 0.3556
===> Epoch[5](1217/58368): Loss_D: 96.7489548 Loss_G: 0.3562
===> Epoch[5](1218/58368): Loss_D: 96.6624908 Loss_G: 0.3562
===> Epoch[5](1219/58368): Loss_D: 98.3958054 Loss_G: 0.3565
===> Epoch[5](1220/58368): Loss_D: 95.6783524 Loss_G: 0.3567
===> Epoch[5](1221/58368): Loss_D: 97.1865005 Loss_G: 0.3566
===> Epoch[5](1222/58368): Loss_D: 93.9675598 Loss_G: 0.3561
===> Epoch[5](1223/58368): Loss_D: 95.9800186 Loss_G: 0.3564
===> Epoch[5](1224/58368): Loss_D: 96.2955704 Loss_G: 0.3560
===> Epoch[5](1225/58368): Loss_D: 97.2306519 Loss_G: 0.3561
===> Epoch[5](1226/58368): Loss_D: 94.2941589 Loss_G: 0.3554
===> Epoch[5](1227/58368): Loss_D: 98.3613434 Loss_G: 0.3568
===> Epoch[5](1228/58368): Loss_D: 98.3805542 Loss_G: 0.3574
===> Epoch[5](1229/58368): Loss_D: 99.7958145 Loss_G: 0.3566
===> Epoch[5](1230/58368): Loss_D: 95.8049774 Loss_G: 0.3566
===> Epoch[5](1231/58368): Loss_D: 94.7920074 Loss_G: 0.3559
===> Epoch[5](1232/58368): Loss_D: 95.2599792 Loss_G: 0.3566
===> Epoch[5](1233/58368): Loss_D: 96.1559753 Loss_G: 0.3574
===> Epoch[5](1234/58368): Loss_D: 96.6474533 Loss_G: 0.3557
===> Epoch[5](1235/58368): Loss_D: 97.1994171 Loss_G: 0.3561
===> Epoch[5](1236/58368): Loss_D: 93.7955017 Loss_G: 0.3560
===> Epoch[5](1237/58368): Loss_D: 91.9528198 Loss_G: 0.3564
===> Epoch[5](1238/58368): Loss_D: 93.3229141 Loss_G: 0.3570
===> Epoch[5](1239/58368): Loss_D: 93.5385132 Loss_G: 0.3562
===> Epoch[5](1240/58368): Loss_D: 91.4392624 Loss_G: 0.3564
===> Epoch[5](1241/58368): Loss_D: 93.7175140 Loss_G: 0.3567
===> Epoch[5](1242/58368): Loss_D: 95.1587677 Loss_G: 0.3561
===> Epoch[5](1243/58368): Loss_D: 94.2711182 Loss_G: 0.3564
===> Epoch[5](1244/58368): Loss_D: 97.0950775 Loss_G: 0.3576
===> Epoch[5](1245/58368): Loss_D: 96.8122864 Loss_G: 0.3562
===> Epoch[5](1246/58368): Loss_D: 96.0668640 Loss_G: 0.3557
===> Epoch[5](1247/58368): Loss_D: 92.3906021 Loss_G: 0.3565
===> Epoch[5](1248/58368): Loss_D: 96.3263016 Loss_G: 0.3560
===> Epoch[5](1249/58368): Loss_D: 96.5653305 Loss_G: 0.3558
===> Epoch[5](1250/58368): Loss_D: 94.8577118 Loss_G: 0.3565
===> Epoch[5](1251/58368): Loss_D: 96.4883118 Loss_G: 0.3553
===> Epoch[5](1252/58368): Loss_D: 93.8910675 Loss_G: 0.3551
===> Epoch[5](1253/58368): Loss_D: 92.9152679 Loss_G: 0.3568
===> Epoch[5](1254/58368): Loss_D: 97.3009796 Loss_G: 0.3567
===> Epoch[5](1255/58368): Loss_D: 92.8021622 Loss_G: 0.3555
