nohup: ignoring input
###training start~~~~
hash_gan.py:285: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[5](1209/58368): Loss_D: 47.3212242 Loss_G: 0.3562
===> Epoch[5](1210/58368): Loss_D: 47.8438148 Loss_G: 0.3575
===> Epoch[5](1211/58368): Loss_D: 45.8861237 Loss_G: 0.3561
===> Epoch[5](1212/58368): Loss_D: 45.8174248 Loss_G: 0.3574
===> Epoch[5](1213/58368): Loss_D: 46.5146141 Loss_G: 0.3569
===> Epoch[5](1214/58368): Loss_D: 47.0588188 Loss_G: 0.3572
===> Epoch[5](1215/58368): Loss_D: 48.0838127 Loss_G: 0.3573
===> Epoch[5](1216/58368): Loss_D: 46.4689369 Loss_G: 0.3574
===> Epoch[5](1217/58368): Loss_D: 46.4944229 Loss_G: 0.3575
===> Epoch[5](1218/58368): Loss_D: 46.2133942 Loss_G: 0.3561
===> Epoch[5](1219/58368): Loss_D: 47.4705353 Loss_G: 0.3582
===> Epoch[5](1220/58368): Loss_D: 46.7711487 Loss_G: 0.3582
===> Epoch[5](1221/58368): Loss_D: 46.3349228 Loss_G: 0.3579
===> Epoch[5](1222/58368): Loss_D: 46.7447662 Loss_G: 0.3557
===> Epoch[5](1223/58368): Loss_D: 48.1315918 Loss_G: 0.3573
===> Epoch[5](1224/58368): Loss_D: 47.1651192 Loss_G: 0.3561
===> Epoch[5](1225/58368): Loss_D: 47.0751686 Loss_G: 0.3580
===> Epoch[5](1226/58368): Loss_D: 46.4901733 Loss_G: 0.3564
===> Epoch[5](1227/58368): Loss_D: 46.6435204 Loss_G: 0.3579
===> Epoch[5](1228/58368): Loss_D: 47.1924973 Loss_G: 0.3560
===> Epoch[5](1229/58368): Loss_D: 47.7518654 Loss_G: 0.3555
===> Epoch[5](1230/58368): Loss_D: 45.1548119 Loss_G: 0.3568
===> Epoch[5](1231/58368): Loss_D: 48.1536407 Loss_G: 0.3573
===> Epoch[5](1232/58368): Loss_D: 46.6469460 Loss_G: 0.3564
===> Epoch[5](1233/58368): Loss_D: 46.3276291 Loss_G: 0.3572
===> Epoch[5](1234/58368): Loss_D: 46.8583603 Loss_G: 0.3565
===> Epoch[5](1235/58368): Loss_D: 46.8320007 Loss_G: 0.3570
===> Epoch[5](1236/58368): Loss_D: 47.8718987 Loss_G: 0.3577
===> Epoch[5](1237/58368): Loss_D: 47.1384659 Loss_G: 0.3556
===> Epoch[5](1238/58368): Loss_D: 45.3815918 Loss_G: 0.3569
===> Epoch[5](1239/58368): Loss_D: 46.1082420 Loss_G: 0.3576
===> Epoch[5](1240/58368): Loss_D: 46.4615250 Loss_G: 0.3577
===> Epoch[5](1241/58368): Loss_D: 47.0150948 Loss_G: 0.3569
===> Epoch[5](1242/58368): Loss_D: 46.9099922 Loss_G: 0.3568
===> Epoch[5](1243/58368): Loss_D: 48.5352592 Loss_G: 0.3571
===> Epoch[5](1244/58368): Loss_D: 46.5053482 Loss_G: 0.3586
===> Epoch[5](1245/58368): Loss_D: 48.0126305 Loss_G: 0.3577
===> Epoch[5](1246/58368): Loss_D: 45.2504463 Loss_G: 0.3571
===> Epoch[5](1247/58368): Loss_D: 45.1415863 Loss_G: 0.3568
===> Epoch[5](1248/58368): Loss_D: 46.2846680 Loss_G: 0.3577
===> Epoch[5](1249/58368): Loss_D: 45.6893806 Loss_G: 0.3571
===> Epoch[5](1250/58368): Loss_D: 44.3621483 Loss_G: 0.3559
===> Epoch[5](1251/58368): Loss_D: 46.0314064 Loss_G: 0.3558
===> Epoch[5](1252/58368): Loss_D: 46.0068512 Loss_G: 0.3562
===> Epoch[5](1253/58368): Loss_D: 45.8696251 Loss_G: 0.3577
===> Epoch[5](1254/58368): Loss_D: 46.2089386 Loss_G: 0.3569
===> Epoch[5](1255/58368): Loss_D: 46.2604485 Loss_G: 0.3569
===> Epoch[5](1256/58368): Loss_D: 45.6198692 Loss_G: 0.3550
===> Epoch[5](1257/58368): Loss_D: 47.4931412 Loss_G: 0.3564
===> Epoch[5](1258/58368): Loss_D: 45.9761086 Loss_G: 0.3568
===> Epoch[5](1259/58368): Loss_D: 46.9859848 Loss_G: 0.3566
===> Epoch[5](1260/58368): Loss_D: 46.0022736 Loss_G: 0.3564
===> Epoch[5](1261/58368): Loss_D: 48.1832962 Loss_G: 0.3570
===> Epoch[5](1262/58368): Loss_D: 47.4545021 Loss_G: 0.3580
===> Epoch[5](1263/58368): Loss_D: 45.9601250 Loss_G: 0.3571
===> Epoch[5](1264/58368): Loss_D: 46.1131248 Loss_G: 0.3567
===> Epoch[5](1265/58368): Loss_D: 45.4863396 Loss_G: 0.3570
===> Epoch[5](1266/58368): Loss_D: 46.5878372 Loss_G: 0.3573
===> Epoch[5](1267/58368): Loss_D: 46.8507309 Loss_G: 0.3571
===> Epoch[5](1268/58368): Loss_D: 43.3252716 Loss_G: 0.3563
===> Epoch[5](1269/58368): Loss_D: 46.7587624 Loss_G: 0.3570
===> Epoch[5](1270/58368): Loss_D: 47.1733665 Loss_G: 0.3586
===> Epoch[5](1271/58368): Loss_D: 47.0962448 Loss_G: 0.3578
===> Epoch[5](1272/58368): Loss_D: 47.7300606 Loss_G: 0.3570
===> Epoch[5](1273/58368): Loss_D: 46.3120003 Loss_G: 0.3562
===> Epoch[5](1274/58368): Loss_D: 45.6464005 Loss_G: 0.3568
===> Epoch[5](1275/58368): Loss_D: 45.1502075 Loss_G: 0.3561
===> Epoch[5](1276/58368): Loss_D: 47.0888863 Loss_G: 0.3552
===> Epoch[5](1277/58368): Loss_D: 46.2774162 Loss_G: 0.3565
===> Epoch[5](1278/58368): Loss_D: 45.6454163 Loss_G: 0.3565
===> Epoch[5](1279/58368): Loss_D: 45.6807251 Loss_G: 0.3564
===> Epoch[5](1280/58368): Loss_D: 46.7331161 Loss_G: 0.3552
===> Epoch[5](1281/58368): Loss_D: 45.8388367 Loss_G: 0.3563
===> Epoch[5](1282/58368): Loss_D: 47.4437408 Loss_G: 0.3565
===> Epoch[5](1283/58368): Loss_D: 46.0215416 Loss_G: 0.3564
===> Epoch[5](1284/58368): Loss_D: 46.5367050 Loss_G: 0.3570
===> Epoch[5](1285/58368): Loss_D: 45.3210144 Loss_G: 0.3565
===> Epoch[5](1286/58368): Loss_D: 47.5022583 Loss_G: 0.3561
===> Epoch[5](1287/58368): Loss_D: 44.7903442 Loss_G: 0.3561
===> Epoch[5](1288/58368): Loss_D: 45.1725655 Loss_G: 0.3556
===> Epoch[5](1289/58368): Loss_D: 44.8875885 Loss_G: 0.3546
===> Epoch[5](1290/58368): Loss_D: 47.0217247 Loss_G: 0.3577
===> Epoch[5](1291/58368): Loss_D: 47.4781990 Loss_G: 0.3554
===> Epoch[5](1292/58368): Loss_D: 47.1734505 Loss_G: 0.3556
===> Epoch[5](1293/58368): Loss_D: 45.6644096 Loss_G: 0.3568
===> Epoch[5](1294/58368): Loss_D: 45.5368958 Loss_G: 0.3555
===> Epoch[5](1295/58368): Loss_D: 47.2336159 Loss_G: 0.3570
===> Epoch[5](1296/58368): Loss_D: 45.7646980 Loss_G: 0.3558
===> Epoch[5](1297/58368): Loss_D: 44.2946281 Loss_G: 0.3543
===> Epoch[5](1298/58368): Loss_D: 44.5096359 Loss_G: 0.3562
===> Epoch[5](1299/58368): Loss_D: 46.8507347 Loss_G: 0.3554
===> Epoch[5](1300/58368): Loss_D: 46.0780945 Loss_G: 0.3567
===> Epoch[5](1301/58368): Loss_D: 44.4095688 Loss_G: 0.3561
===> Epoch[5](1302/58368): Loss_D: 44.5443115 Loss_G: 0.3570
===> Epoch[5](1303/58368): Loss_D: 46.6847801 Loss_G: 0.3556
===> Epoch[5](1304/58368): Loss_D: 46.5931396 Loss_G: 0.3559
===> Epoch[5](1305/58368): Loss_D: 47.2723351 Loss_G: 0.3581
===> Epoch[5](1306/58368): Loss_D: 46.5674667 Loss_G: 0.3562
===> Epoch[5](1307/58368): Loss_D: 46.4742203 Loss_G: 0.3570
===> Epoch[5](1308/58368): Loss_D: 45.9054527 Loss_G: 0.3563
===> Epoch[5](1309/58368): Loss_D: 45.8099518 Loss_G: 0.3555
===> Epoch[5](1310/58368): Loss_D: 46.0858879 Loss_G: 0.3556
===> Epoch[5](1311/58368): Loss_D: 46.7535019 Loss_G: 0.3563
===> Epoch[5](1312/58368): Loss_D: 45.7399445 Loss_G: 0.3565
===> Epoch[5](1313/58368): Loss_D: 46.4378662 Loss_G: 0.3567
===> Epoch[5](1314/58368): Loss_D: 46.1200905 Loss_G: 0.3569
===> Epoch[5](1315/58368): Loss_D: 45.8220863 Loss_G: 0.3568
===> Epoch[5](1316/58368): Loss_D: 46.4392853 Loss_G: 0.3568
===> Epoch[5](1317/58368): Loss_D: 45.2208595 Loss_G: 0.3559
===> Epoch[5](1318/58368): Loss_D: 44.9849014 Loss_G: 0.3548
===> Epoch[5](1319/58368): Loss_D: 46.4725304 Loss_G: 0.3556
===> Epoch[5](1320/58368): Loss_D: 43.5335197 Loss_G: 0.3562
===> Epoch[5](1321/58368): Loss_D: 45.7095222 Loss_G: 0.3568
===> Epoch[5](1322/58368): Loss_D: 45.6229858 Loss_G: 0.3565
===> Epoch[5](1323/58368): Loss_D: 46.6544228 Loss_G: 0.3546
===> Epoch[5](1324/58368): Loss_D: 45.3146858 Loss_G: 0.3562
===> Epoch[5](1325/58368): Loss_D: 45.8202667 Loss_G: 0.3551
===> Epoch[5](1326/58368): Loss_D: 44.8331184 Loss_G: 0.3560
===> Epoch[5](1327/58368): Loss_D: 43.8994560 Loss_G: 0.3546
===> Epoch[5](1328/58368): Loss_D: 46.1604767 Loss_G: 0.3547
===> Epoch[5](1329/58368): Loss_D: 45.7582932 Loss_G: 0.3557
===> Epoch[5](1330/58368): Loss_D: 46.6861115 Loss_G: 0.3560
===> Epoch[5](1331/58368): Loss_D: 45.4916649 Loss_G: 0.3562
===> Epoch[5](1332/58368): Loss_D: 44.4846916 Loss_G: 0.3552
===> Epoch[5](1333/58368): Loss_D: 46.1895180 Loss_G: 0.3555
===> Epoch[5](1334/58368): Loss_D: 45.6176262 Loss_G: 0.3561
===> Epoch[5](1335/58368): Loss_D: 46.7611656 Loss_G: 0.3551
===> Epoch[5](1336/58368): Loss_D: 45.2166061 Loss_G: 0.3569
===> Epoch[5](1337/58368): Loss_D: 45.2362022 Loss_G: 0.3563
===> Epoch[5](1338/58368): Loss_D: 48.1709366 Loss_G: 0.3565
===> Epoch[5](1339/58368): Loss_D: 46.2454872 Loss_G: 0.3563
===> Epoch[5](1340/58368): Loss_D: 46.7267609 Loss_G: 0.3558
===> Epoch[5](1341/58368): Loss_D: 45.0430069 Loss_G: 0.3559
===> Epoch[5](1342/58368): Loss_D: 45.9082909 Loss_G: 0.3551
===> Epoch[5](1343/58368): Loss_D: 45.7420311 Loss_G: 0.3561
===> Epoch[5](1344/58368): Loss_D: 45.7571869 Loss_G: 0.3563
===> Epoch[5](1345/58368): Loss_D: 45.9540443 Loss_G: 0.3557
===> Epoch[5](1346/58368): Loss_D: 43.6559296 Loss_G: 0.3544
===> Epoch[5](1347/58368): Loss_D: 45.0973969 Loss_G: 0.3563
===> Epoch[5](1348/58368): Loss_D: 45.6486359 Loss_G: 0.3560
===> Epoch[5](1349/58368): Loss_D: 46.7508316 Loss_G: 0.3562
===> Epoch[5](1350/58368): Loss_D: 46.6638718 Loss_G: 0.3537
===> Epoch[5](1351/58368): Loss_D: 44.6453819 Loss_G: 0.3546
===> Epoch[5](1352/58368): Loss_D: 46.4134064 Loss_G: 0.3561
===> Epoch[5](1353/58368): Loss_D: 45.9819031 Loss_G: 0.3573
===> Epoch[5](1354/58368): Loss_D: 45.5282135 Loss_G: 0.3558
===> Epoch[5](1355/58368): Loss_D: 46.0097771 Loss_G: 0.3564
===> Epoch[5](1356/58368): Loss_D: 45.4964485 Loss_G: 0.3556
===> Epoch[5](1357/58368): Loss_D: 43.9673729 Loss_G: 0.3550
===> Epoch[5](1358/58368): Loss_D: 47.5993652 Loss_G: 0.3562
===> Epoch[5](1359/58368): Loss_D: 46.1082954 Loss_G: 0.3552
===> Epoch[5](1360/58368): Loss_D: 45.4198685 Loss_G: 0.3557
===> Epoch[5](1361/58368): Loss_D: 44.4186935 Loss_G: 0.3557
===> Epoch[5](1362/58368): Loss_D: 45.6115417 Loss_G: 0.3555
===> Epoch[5](1363/58368): Loss_D: 46.0874977 Loss_G: 0.3541
===> Epoch[5](1364/58368): Loss_D: 46.8032608 Loss_G: 0.3568
===> Epoch[5](1365/58368): Loss_D: 44.9227028 Loss_G: 0.3559
===> Epoch[5](1366/58368): Loss_D: 45.7922707 Loss_G: 0.3561
===> Epoch[5](1367/58368): Loss_D: 43.7037621 Loss_G: 0.3522
===> Epoch[6](1368/58368): Loss_D: 46.5392227 Loss_G: 0.3576
===> Epoch[6](1369/58368): Loss_D: 45.5327606 Loss_G: 0.3560
===> Epoch[6](1370/58368): Loss_D: 45.4971275 Loss_G: 0.3543
===> Epoch[6](1371/58368): Loss_D: 44.9265213 Loss_G: 0.3546
===> Epoch[6](1372/58368): Loss_D: 44.9359436 Loss_G: 0.3549
===> Epoch[6](1373/58368): Loss_D: 45.9088936 Loss_G: 0.3561
===> Epoch[6](1374/58368): Loss_D: 46.3613319 Loss_G: 0.3550
===> Epoch[6](1375/58368): Loss_D: 45.2865181 Loss_G: 0.3559
===> Epoch[6](1376/58368): Loss_D: 47.0095329 Loss_G: 0.3546
===> Epoch[6](1377/58368): Loss_D: 44.2707024 Loss_G: 0.3550
===> Epoch[6](1378/58368): Loss_D: 44.9216766 Loss_G: 0.3564
===> Epoch[6](1379/58368): Loss_D: 46.2186394 Loss_G: 0.3564
===> Epoch[6](1380/58368): Loss_D: 44.0394020 Loss_G: 0.3546
===> Epoch[6](1381/58368): Loss_D: 45.3108025 Loss_G: 0.3552
===> Epoch[6](1382/58368): Loss_D: 46.0215683 Loss_G: 0.3557
===> Epoch[6](1383/58368): Loss_D: 45.7313499 Loss_G: 0.3549
===> Epoch[6](1384/58368): Loss_D: 45.5153313 Loss_G: 0.3542
===> Epoch[6](1385/58368): Loss_D: 45.1102524 Loss_G: 0.3555
===> Epoch[6](1386/58368): Loss_D: 45.2493973 Loss_G: 0.3545
===> Epoch[6](1387/58368): Loss_D: 44.5006180 Loss_G: 0.3545
===> Epoch[6](1388/58368): Loss_D: 46.8162308 Loss_G: 0.3551
===> Epoch[6](1389/58368): Loss_D: 46.6164398 Loss_G: 0.3557
===> Epoch[6](1390/58368): Loss_D: 45.6166649 Loss_G: 0.3545
===> Epoch[6](1391/58368): Loss_D: 45.5194550 Loss_G: 0.3565
===> Epoch[6](1392/58368): Loss_D: 44.5355034 Loss_G: 0.3544
===> Epoch[6](1393/58368): Loss_D: 44.6309929 Loss_G: 0.3544
===> Epoch[6](1394/58368): Loss_D: 44.7455826 Loss_G: 0.3537
===> Epoch[6](1395/58368): Loss_D: 45.1904678 Loss_G: 0.3538
===> Epoch[6](1396/58368): Loss_D: 45.0139236 Loss_G: 0.3564
===> Epoch[6](1397/58368): Loss_D: 43.9104691 Loss_G: 0.3539
===> Epoch[6](1398/58368): Loss_D: 46.3279114 Loss_G: 0.3550
===> Epoch[6](1399/58368): Loss_D: 44.7114220 Loss_G: 0.3545
===> Epoch[6](1400/58368): Loss_D: 44.4954071 Loss_G: 0.3548
===> Epoch[6](1401/58368): Loss_D: 46.2620964 Loss_G: 0.3548
===> Epoch[6](1402/58368): Loss_D: 44.8857231 Loss_G: 0.3562
===> Epoch[6](1403/58368): Loss_D: 44.6456413 Loss_G: 0.3558
===> Epoch[6](1404/58368): Loss_D: 45.2057571 Loss_G: 0.3554
===> Epoch[6](1405/58368): Loss_D: 48.1082115 Loss_G: 0.3533
===> Epoch[6](1406/58368): Loss_D: 43.9627113 Loss_G: 0.3561
===> Epoch[6](1407/58368): Loss_D: 45.1286926 Loss_G: 0.3553
===> Epoch[6](1408/58368): Loss_D: 46.0303497 Loss_G: 0.3557
===> Epoch[6](1409/58368): Loss_D: 44.7984009 Loss_G: 0.3527
===> Epoch[6](1410/58368): Loss_D: 47.3652611 Loss_G: 0.3570
===> Epoch[6](1411/58368): Loss_D: 45.7220383 Loss_G: 0.3540
===> Epoch[6](1412/58368): Loss_D: 45.8608704 Loss_G: 0.3549
===> Epoch[6](1413/58368): Loss_D: 45.7027702 Loss_G: 0.3545
===> Epoch[6](1414/58368): Loss_D: 43.8679962 Loss_G: 0.3547
===> Epoch[6](1415/58368): Loss_D: 44.7379265 Loss_G: 0.3546
===> Epoch[6](1416/58368): Loss_D: 46.0567398 Loss_G: 0.3548
===> Epoch[6](1417/58368): Loss_D: 44.4440727 Loss_G: 0.3551
===> Epoch[6](1418/58368): Loss_D: 45.3243980 Loss_G: 0.3548
===> Epoch[6](1419/58368): Loss_D: 44.3752975 Loss_G: 0.3558
===> Epoch[6](1420/58368): Loss_D: 42.9149895 Loss_G: 0.3552
===> Epoch[6](1421/58368): Loss_D: 44.7711525 Loss_G: 0.3550
===> Epoch[6](1422/58368): Loss_D: 47.1055489 Loss_G: 0.3550
===> Epoch[6](1423/58368): Loss_D: 45.3947754 Loss_G: 0.3552
===> Epoch[6](1424/58368): Loss_D: 44.0912094 Loss_G: 0.3537
===> Epoch[6](1425/58368): Loss_D: 45.3266335 Loss_G: 0.3556
===> Epoch[6](1426/58368): Loss_D: 44.3281326 Loss_G: 0.3526
===> Epoch[6](1427/58368): Loss_D: 44.2623901 Loss_G: 0.3530
===> Epoch[6](1428/58368): Loss_D: 45.7212219 Loss_G: 0.3554
===> Epoch[6](1429/58368): Loss_D: 46.8087997 Loss_G: 0.3563
===> Epoch[6](1430/58368): Loss_D: 45.8534966 Loss_G: 0.3542
===> Epoch[6](1431/58368): Loss_D: 45.5114288 Loss_G: 0.3541
===> Epoch[6](1432/58368): Loss_D: 44.2678642 Loss_G: 0.3545
===> Epoch[6](1433/58368): Loss_D: 46.1439209 Loss_G: 0.3553
===> Epoch[6](1434/58368): Loss_D: 44.2231216 Loss_G: 0.3547
===> Epoch[6](1435/58368): Loss_D: 45.3624878 Loss_G: 0.3549
===> Epoch[6](1436/58368): Loss_D: 44.8634300 Loss_G: 0.3548
===> Epoch[6](1437/58368): Loss_D: 45.3665276 Loss_G: 0.3542
===> Epoch[6](1438/58368): Loss_D: 43.9117203 Loss_G: 0.3539
===> Epoch[6](1439/58368): Loss_D: 47.2792511 Loss_G: 0.3542
===> Epoch[6](1440/58368): Loss_D: 45.1874695 Loss_G: 0.3543
===> Epoch[6](1441/58368): Loss_D: 46.0604858 Loss_G: 0.3547
===> Epoch[6](1442/58368): Loss_D: 44.7441788 Loss_G: 0.3560
===> Epoch[6](1443/58368): Loss_D: 45.9231110 Loss_G: 0.3553
===> Epoch[6](1444/58368): Loss_D: 44.8523064 Loss_G: 0.3535
===> Epoch[6](1445/58368): Loss_D: 43.9571075 Loss_G: 0.3549
===> Epoch[6](1446/58368): Loss_D: 44.7893677 Loss_G: 0.3540
===> Epoch[6](1447/58368): Loss_D: 44.8160133 Loss_G: 0.3550
===> Epoch[6](1448/58368): Loss_D: 45.1860542 Loss_G: 0.3541
===> Epoch[6](1449/58368): Loss_D: 46.1060181 Loss_G: 0.3554
===> Epoch[6](1450/58368): Loss_D: 44.7503891 Loss_G: 0.3547
===> Epoch[6](1451/58368): Loss_D: 45.4535332 Loss_G: 0.3553
===> Epoch[6](1452/58368): Loss_D: 43.5052567 Loss_G: 0.3546
===> Epoch[6](1453/58368): Loss_D: 44.9144287 Loss_G: 0.3554
===> Epoch[6](1454/58368): Loss_D: 45.0143623 Loss_G: 0.3554
===> Epoch[6](1455/58368): Loss_D: 45.1028290 Loss_G: 0.3544
===> Epoch[6](1456/58368): Loss_D: 44.5464706 Loss_G: 0.3543
===> Epoch[6](1457/58368): Loss_D: 44.2846527 Loss_G: 0.3536
===> Epoch[6](1458/58368): Loss_D: 45.1800041 Loss_G: 0.3542
===> Epoch[6](1459/58368): Loss_D: 43.1496582 Loss_G: 0.3544
===> Epoch[6](1460/58368): Loss_D: 44.3284454 Loss_G: 0.3539
===> Epoch[6](1461/58368): Loss_D: 45.7301025 Loss_G: 0.3550
===> Epoch[6](1462/58368): Loss_D: 45.4599533 Loss_G: 0.3552
===> Epoch[6](1463/58368): Loss_D: 45.6468315 Loss_G: 0.3543
===> Epoch[6](1464/58368): Loss_D: 45.4948807 Loss_G: 0.3538
===> Epoch[6](1465/58368): Loss_D: 45.9864044 Loss_G: 0.3536
===> Epoch[6](1466/58368): Loss_D: 46.0811577 Loss_G: 0.3548
===> Epoch[6](1467/58368): Loss_D: 44.7847519 Loss_G: 0.3557
===> Epoch[6](1468/58368): Loss_D: 45.6098289 Loss_G: 0.3541
===> Epoch[6](1469/58368): Loss_D: 45.3314972 Loss_G: 0.3541
===> Epoch[6](1470/58368): Loss_D: 45.2948151 Loss_G: 0.3551
===> Epoch[6](1471/58368): Loss_D: 45.5865440 Loss_G: 0.3544
===> Epoch[6](1472/58368): Loss_D: 44.9807434 Loss_G: 0.3542
===> Epoch[6](1473/58368): Loss_D: 45.1047821 Loss_G: 0.3552
===> Epoch[6](1474/58368): Loss_D: 44.2685242 Loss_G: 0.3544
===> Epoch[6](1475/58368): Loss_D: 45.0479584 Loss_G: 0.3528
===> Epoch[6](1476/58368): Loss_D: 44.3937988 Loss_G: 0.3541
===> Epoch[6](1477/58368): Loss_D: 46.4373283 Loss_G: 0.3540
===> Epoch[6](1478/58368): Loss_D: 44.9668770 Loss_G: 0.3536
===> Epoch[6](1479/58368): Loss_D: 44.4180984 Loss_G: 0.3542
===> Epoch[6](1480/58368): Loss_D: 44.0951309 Loss_G: 0.3547
===> Epoch[6](1481/58368): Loss_D: 43.8337021 Loss_G: 0.3533
===> Epoch[6](1482/58368): Loss_D: 45.5859032 Loss_G: 0.3543
===> Epoch[6](1483/58368): Loss_D: 45.7553940 Loss_G: 0.3557
===> Epoch[6](1484/58368): Loss_D: 45.3267059 Loss_G: 0.3534
===> Epoch[6](1485/58368): Loss_D: 45.6653137 Loss_G: 0.3545
===> Epoch[6](1486/58368): Loss_D: 43.5571632 Loss_G: 0.3545
===> Epoch[6](1487/58368): Loss_D: 44.9391518 Loss_G: 0.3534
===> Epoch[6](1488/58368): Loss_D: 43.9907341 Loss_G: 0.3537
===> Epoch[6](1489/58368): Loss_D: 47.0360947 Loss_G: 0.3559
===> Epoch[6](1490/58368): Loss_D: 43.8776703 Loss_G: 0.3545
===> Epoch[6](1491/58368): Loss_D: 44.3399925 Loss_G: 0.3547
===> Epoch[6](1492/58368): Loss_D: 44.0670891 Loss_G: 0.3555
===> Epoch[6](1493/58368): Loss_D: 43.7421875 Loss_G: 0.3537
===> Epoch[6](1494/58368): Loss_D: 46.3147774 Loss_G: 0.3542
===> Epoch[6](1495/58368): Loss_D: 45.1296844 Loss_G: 0.3551
===> Epoch[6](1496/58368): Loss_D: 44.1100922 Loss_G: 0.3547
===> Epoch[6](1497/58368): Loss_D: 45.8162994 Loss_G: 0.3550
===> Epoch[6](1498/58368): Loss_D: 45.4823380 Loss_G: 0.3529
===> Epoch[6](1499/58368): Loss_D: 47.2816925 Loss_G: 0.3545
===> Epoch[6](1500/58368): Loss_D: 45.4097443 Loss_G: 0.3548
===> Epoch[6](1501/58368): Loss_D: 45.4967041 Loss_G: 0.3544
===> Epoch[6](1502/58368): Loss_D: 45.5564499 Loss_G: 0.3543
===> Epoch[6](1503/58368): Loss_D: 43.4066200 Loss_G: 0.3530
===> Epoch[6](1504/58368): Loss_D: 45.5375595 Loss_G: 0.3552
===> Epoch[6](1505/58368): Loss_D: 44.3569145 Loss_G: 0.3545
===> Epoch[6](1506/58368): Loss_D: 45.5951691 Loss_G: 0.3533
===> Epoch[6](1507/58368): Loss_D: 44.2393646 Loss_G: 0.3539
===> Epoch[6](1508/58368): Loss_D: 46.7191849 Loss_G: 0.3544
===> Epoch[6](1509/58368): Loss_D: 46.3107071 Loss_G: 0.3534
===> Epoch[6](1510/58368): Loss_D: 43.1793137 Loss_G: 0.3530
===> Epoch[6](1511/58368): Loss_D: 45.4240303 Loss_G: 0.3531
===> Epoch[6](1512/58368): Loss_D: 45.0066223 Loss_G: 0.3552
===> Epoch[6](1513/58368): Loss_D: 43.8678055 Loss_G: 0.3544
===> Epoch[6](1514/58368): Loss_D: 44.8971252 Loss_G: 0.3549
===> Epoch[6](1515/58368): Loss_D: 44.8460121 Loss_G: 0.3543
===> Epoch[6](1516/58368): Loss_D: 45.2976913 Loss_G: 0.3536
===> Epoch[6](1517/58368): Loss_D: 43.2952690 Loss_G: 0.3536
===> Epoch[6](1518/58368): Loss_D: 44.7060814 Loss_G: 0.3532
===> Epoch[6](1519/58368): Loss_D: 44.4924545 Loss_G: 0.3536
===> Epoch[6](1520/58368): Loss_D: 44.8841133 Loss_G: 0.3556
===> Epoch[6](1521/58368): Loss_D: 43.9137459 Loss_G: 0.3536
===> Epoch[6](1522/58368): Loss_D: 45.7901726 Loss_G: 0.3539
===> Epoch[6](1523/58368): Loss_D: 44.8134308 Loss_G: 0.3546
===> Epoch[6](1524/58368): Loss_D: 43.7014160 Loss_G: 0.3522
===> Epoch[6](1525/58368): Loss_D: 45.2491989 Loss_G: 0.3536
===> Epoch[6](1526/58368): Loss_D: 44.4642067 Loss_G: 0.3544
===> Epoch[6](1527/58368): Loss_D: 43.3779526 Loss_G: 0.3531
===> Epoch[6](1528/58368): Loss_D: 45.1723061 Loss_G: 0.3537
===> Epoch[6](1529/58368): Loss_D: 44.8653793 Loss_G: 0.3541
===> Epoch[6](1530/58368): Loss_D: 44.0019989 Loss_G: 0.3539
===> Epoch[6](1531/58368): Loss_D: 43.9415436 Loss_G: 0.3524
===> Epoch[6](1532/58368): Loss_D: 44.9730110 Loss_G: 0.3540
===> Epoch[6](1533/58368): Loss_D: 43.7092361 Loss_G: 0.3542
===> Epoch[6](1534/58368): Loss_D: 45.2076912 Loss_G: 0.3538
===> Epoch[6](1535/58368): Loss_D: 44.7230263 Loss_G: 0.3541
===> Epoch[6](1536/58368): Loss_D: 45.6956329 Loss_G: 0.3540
===> Epoch[6](1537/58368): Loss_D: 43.2085495 Loss_G: 0.3542
===> Epoch[6](1538/58368): Loss_D: 45.7300224 Loss_G: 0.3550
===> Epoch[6](1539/58368): Loss_D: 45.5497475 Loss_G: 0.3549
===> Epoch[6](1540/58368): Loss_D: 44.4644051 Loss_G: 0.3532
===> Epoch[6](1541/58368): Loss_D: 45.5069046 Loss_G: 0.3528
===> Epoch[6](1542/58368): Loss_D: 45.3229408 Loss_G: 0.3553
===> Epoch[6](1543/58368): Loss_D: 44.4259148 Loss_G: 0.3544
===> Epoch[6](1544/58368): Loss_D: 43.5496445 Loss_G: 0.3538
===> Epoch[6](1545/58368): Loss_D: 44.6212692 Loss_G: 0.3554
===> Epoch[6](1546/58368): Loss_D: 45.3054810 Loss_G: 0.3531
===> Epoch[6](1547/58368): Loss_D: 44.5606384 Loss_G: 0.3540
===> Epoch[6](1548/58368): Loss_D: 43.7666550 Loss_G: 0.3531
===> Epoch[6](1549/58368): Loss_D: 44.1506462 Loss_G: 0.3535
===> Epoch[6](1550/58368): Loss_D: 44.9102364 Loss_G: 0.3531
===> Epoch[6](1551/58368): Loss_D: 42.9926033 Loss_G: 0.3528
===> Epoch[6](1552/58368): Loss_D: 45.0752983 Loss_G: 0.3549
===> Epoch[6](1553/58368): Loss_D: 44.6357536 Loss_G: 0.3535
===> Epoch[6](1554/58368): Loss_D: 43.0740585 Loss_G: 0.3533
